Date,Item_ID,Item_Name,Category,Subcategory,Unit,Current_Stock,Reorder_Level,Daily_Usage,Lead_Time,Price_per_Unit,Supplier_Name,Seasonal_Factor,Waste_Percentage
2024-01-05,12,chili,Veg,Grocery,kg,19.54,6.86,4.21,4,450,Supplier A,0.94,0.66
2024-01-05,13,chili sauce,Veg,Grocery,liter,13.829999999999998,5.79,1.29,1,450,Supplier C,0.89,3.33
2024-01-05,14,chives,Veg,Vegetable,kg,18.07,5.96,4.85,4,40,Supplier B,1.49,4.03
2024-01-05,15,cockles,Non-Veg,Fish,kg,11.68,3.1,2.28,3,250,Supplier B,1.31,3.53
2024-01-05,16,coconut milk,Veg,Dairy,liter,10.94,8.71,3.63,2,250,Supplier C,1.32,3.11
2024-01-05,17,coleslaw,Veg,Vegetable,kg,21.76,8.03,2.46,4,50,Supplier C,0.86,0.96
2024-01-05,18,condensed milk,Veg,Dairy,liter,15.71,7.24,6.0,1,50,Supplier A,1.34,3.03
2024-01-05,19,cream,Veg,Dairy,liter,11.39,8.62,1.78,3,450,Supplier B,0.86,2.9
2024-01-05,20,cucumber,Veg,Grocery,kg,10.34,4.39,1.31,3,50,Supplier B,1.11,1.92
2024-01-05,21,curry,Veg,Vegetable,kg,11.06,9.87,1.92,4,250,Supplier C,1.07,3.18
2024-01-05,22,egg,Non-Veg,Poultry,pieces,15.19,7.65,3.05,2,50,Supplier A,1.14,0.68
2024-01-05,23,eggs,Non-Veg,Poultry,pieces,19.84,5.5,2.0,4,6,Supplier B,1.02,4.55
2024-01-05,24,evaporated milk,Veg,Dairy,liter,20.89,6.45,2.78,3,250,Supplier A,1.12,0.22
2024-01-05,25,fish broth,Non-Veg,Fish,liter,10.33,4.43,2.94,1,70,Supplier A,1.34,3.88
2024-01-05,26,flat rice noodles,Veg,Grain,kg,13.3,4.66,7.0,4,50,Supplier A,1.47,3.32
2024-01-05,27,flour,Veg,Grain,kg,21.23,5.27,3.53,2,600,Supplier C,1.46,4.45
2024-01-05,28,fries,Veg,Vegetable,kg,11.8,8.21,1.3,3,450,Supplier A,1.2,3.29
2024-01-05,29,galangal,Veg,Vegetable,kg,16.380000000000003,7.91,2.5,2,35,Supplier A,1.15,1.55
2024-01-05,30,garlic,Veg,Grocery,kg,17.78,9.65,3.0,2,6,Supplier B,1.49,2.36
2024-01-05,31,ghee,Veg,Dairy,kg,18.32,5.75,2.63,1,280,Supplier C,1.44,2.85
2024-01-05,32,ginger,Veg,Grocery,kg,20.62,6.29,0.7,2,600,Supplier C,1.06,4.57
2024-01-05,33,kaya,Veg,Vegetable,kg,10.53,4.37,2.15,2,35,Supplier A,1.39,4.48
2024-01-05,34,lemon,Veg,Fruit,kg,14.9,8.24,5.0,4,250,Supplier A,0.8,3.37
2024-01-05,35,lemongrass,Veg,Fruit,kg,16.92,9.02,4.92,3,280,Supplier C,0.85,0.85
2024-01-05,36,mint,Veg,Herb,kg,20.77,9.46,4.86,1,40,Supplier B,0.93,3.61
2024-01-05,37,mushrooms,Veg,Vegetable,kg,9.13,3.81,3.91,1,40,Supplier C,1.02,0.47
2024-01-05,38,onion,Veg,Grocery,kg,21.09,3.79,3.0,2,6,Supplier B,0.85,0.6
2024-01-05,39,palm sugar,Veg,Grocery,kg,15.82,6.03,1.97,4,40,Supplier B,0.81,2.28
2024-01-05,40,peanuts,Veg,Vegetable,kg,14.48,8.29,3.54,2,280,Supplier B,1.06,1.54
2024-01-05,41,prawns,Non-Veg,Fish,kg,18.37,5.99,1.81,1,280,Supplier C,1.18,2.92
2024-01-05,42,red beans,Veg,Vegetable,kg,20.17,4.16,7.0,3,50,Supplier A,1.11,0.7
2024-01-05,43,rice,Veg,Grain,kg,21.88,8.3,4.93,2,600,Supplier A,1.05,1.23
2024-01-05,44,rice flour jelly,Veg,Grain,kg,18.79,4.06,3.97,1,450,Supplier C,0.83,2.32
2024-01-05,45,rice noodles,Veg,Grain,kg,20.610000000000003,4.4,3.6,3,70,Supplier A,1.47,3.35
2024-01-05,46,sambal,Veg,Vegetable,kg,17.119999999999997,4.26,3.92,3,50,Supplier B,0.92,0.22
2024-01-05,47,shrimp paste,Non-Veg,Fish,kg,18.24,4.89,1.94,4,40,Supplier B,0.92,0.22
2024-01-05,48,soft-boiled eggs,Non-Veg,Poultry,liter,10.67,7.84,3.0,1,6,Supplier B,1.5,2.55
2024-01-05,49,soy sauce,Veg,Grocery,liter,19.05,3.03,2.01,1,40,Supplier C,1.09,0.57
2024-01-05,50,spaghetti,Veg,Vegetable,kg,12.57,9.55,1.35,3,50,Supplier B,1.35,0.14
2024-01-05,51,spices,Veg,Grocery,kg,22.28,8.2,4.62,3,600,Supplier A,1.31,3.76
2024-01-05,52,sugar syrup,Veg,Grocery,liter,20.01,7.43,4.0,4,50,Supplier C,1.18,0.58
2024-01-05,53,tamarind,Veg,Grocery,kg,21.84,5.05,4.86,4,280,Supplier B,1.14,0.57
2024-01-05,54,tandoori masala,Veg,Vegetable,kg,15.0,3.84,6.0,1,50,Supplier A,0.83,0.26
2024-01-05,55,vegetable broth,Veg,Vegetable,liter,10.15,5.64,2.8,1,250,Supplier B,1.36,1.38
2024-01-05,56,water,Veg,Vegetable,liter,12.38,5.15,3.6,2,40,Supplier B,1.48,0.77
2024-01-05,57,white bread,Veg,Grain,kg,22.51,9.1,3.44,3,450,Supplier A,0.84,4.04
2024-01-05,58,yogurt,Veg,Dairy,kg,7.85,6.44,2.73,1,250,Supplier A,0.95,3.7
2024-01-06,1,anchovies,Non-Veg,Fish,kg,10.51,8.96,3.51,3,40,Supplier C,1.07,0.85
2024-01-06,2,bean sprouts,Veg,Vegetable,kg,20.85,6.92,1.65,4,450,Supplier A,0.82,3.86
2024-01-06,3,beef,Non-Veg,Meat,kg,17.13,5.78,3.15,3,600,Supplier A,0.97,2.27
2024-01-06,4,beef bacon,Non-Veg,Meat,kg,16.919999999999998,6.82,2.97,3,250,Supplier C,0.85,1.14
2024-01-06,5,black pepper,Veg,Grocery,kg,23.2,9.35,3.91,3,250,Supplier C,0.87,2.4
2024-01-06,6,black pepper sauce,Veg,Grocery,liter,21.19,6.72,1.53,1,35,Supplier B,0.83,1.92
2024-01-06,7,black tea,Veg,Vegetable,kg,19.85,7.15,4.12,3,40,Supplier B,1.38,4.75
2024-01-06,8,butter,Veg,Dairy,kg,9.99,8.29,2.26,2,50,Supplier A,1.18,2.6
2024-01-06,9,cheese,Veg,Dairy,kg,19.22,6.12,3.97,2,40,Supplier A,1.46,2.34
2024-01-06,10,chicken,Non-Veg,Meat,kg,12.01,6.92,1.0,3,50,Supplier C,1.03,0.51
2024-01-06,11,chicken thigh,Non-Veg,Meat,kg,18.84,6.94,6.0,3,6,Supplier A,1.16,1.93
2024-01-06,12,chili,Veg,Grocery,kg,16.57,5.34,4.29,1,450,Supplier A,1.16,2.66
2024-01-06,13,chili sauce,Veg,Grocery,liter,15.41,5.05,4.39,4,450,Supplier A,1.43,2.03
2024-01-06,14,chives,Veg,Vegetable,kg,14.03,9.04,3.22,1,40,Supplier A,1.45,3.99
2024-01-06,15,cockles,Non-Veg,Fish,kg,12.11,9.79,1.24,2,250,Supplier A,0.81,4.29
2024-01-06,16,coconut milk,Veg,Dairy,liter,12.11,9.18,0.55,2,250,Supplier B,1.48,3.65
2024-01-06,17,coleslaw,Veg,Vegetable,kg,15.14,3.2,1.8,4,50,Supplier B,1.09,0.21
2024-01-06,18,condensed milk,Veg,Dairy,liter,10.68,7.53,5.0,3,50,Supplier B,1.44,3.08
2024-01-06,19,cream,Veg,Dairy,liter,18.79,4.06,3.97,1,450,Supplier C,0.83,2.32
2024-01-06,20,cucumber,Veg,Grocery,kg,20.87,7.01,1.51,2,50,Supplier B,0.89,4.11
2024-01-06,21,curry,Veg,Vegetable,kg,11.239999999999998,3.79,1.12,3,250,Supplier A,1.29,2.71
2024-01-06,22,egg,Non-Veg,Poultry,pieces,19.86,4.24,4.22,1,50,Supplier A,0.99,1.71
2024-01-06,23,eggs,Non-Veg,Poultry,pieces,10.85,3.37,3.0,4,6,Supplier A,1.19,3.31
2024-01-06,24,evaporated milk,Veg,Dairy,liter,10.94,8.71,3.63,2,250,Supplier C,1.32,3.11
2024-01-06,25,fish broth,Non-Veg,Fish,liter,20.15,9.66,3.56,1,70,Supplier B,1.35,0.09
2024-01-06,26,flat rice noodles,Veg,Grain,kg,20.58,9.97,9.0,4,50,Supplier A,1.25,3.07
2024-01-06,27,flour,Veg,Grain,kg,16.37,4.9,2.66,1,600,Supplier A,1.09,3.84
2024-01-06,28,fries,Veg,Vegetable,kg,22.51,9.1,3.44,3,450,Supplier A,0.84,4.04
2024-01-06,29,galangal,Veg,Vegetable,kg,21.19,6.72,1.53,1,35,Supplier B,0.83,1.92
2024-01-06,30,garlic,Veg,Grocery,kg,20.91,8.2,5.0,4,6,Supplier C,1.31,3.14
2024-01-06,31,ghee,Veg,Dairy,kg,9.71,9.83,4.63,2,280,Supplier B,1.27,0.85
2024-01-06,32,ginger,Veg,Grocery,kg,8.53,9.7,0.81,3,600,Supplier A,1.09,0.7
2024-01-06,33,kaya,Veg,Vegetable,kg,11.19,8.6,4.28,2,35,Supplier C,0.9,2.03
2024-01-06,34,lemon,Veg,Fruit,kg,12.11,9.18,0.55,2,250,Supplier B,1.48,3.65
2024-01-06,35,lemongrass,Veg,Fruit,kg,15.54,3.14,3.85,2,280,Supplier A,1.12,3.37
2024-01-06,36,mint,Veg,Herb,kg,12.84,5.34,0.95,4,40,Supplier A,0.81,3.54
2024-01-06,37,mushrooms,Veg,Vegetable,kg,20.34,3.6,0.6,3,40,Supplier B,1.2,1.13
2024-01-06,38,onion,Veg,Grocery,kg,23.51,5.92,7.0,1,6,Supplier B,1.3,2.08
2024-01-06,39,palm sugar,Veg,Grocery,kg,18.03,5.45,1.34,1,40,Supplier C,0.95,3.15
2024-01-06,40,peanuts,Veg,Vegetable,kg,16.59,3.15,2.96,3,280,Supplier B,1.22,0.58
2024-01-06,41,prawns,Non-Veg,Fish,kg,8.07,5.09,0.86,1,280,Supplier C,1.39,1.16
2024-01-06,42,red beans,Veg,Vegetable,kg,12.01,6.92,1.0,3,50,Supplier C,1.03,0.51
2024-01-06,43,rice,Veg,Grain,kg,18.24,7.34,3.22,2,600,Supplier B,1.18,2.5
2024-01-06,44,rice flour jelly,Veg,Grain,kg,13.329999999999998,9.53,2.79,4,450,Supplier C,0.93,0.8
2024-01-06,45,rice noodles,Veg,Grain,kg,13.93,3.17,2.7,1,70,Supplier A,1.49,0.11
2024-01-06,46,sambal,Veg,Vegetable,kg,18.68,6.81,1.36,1,50,Supplier B,1.13,0.86
2024-01-06,47,shrimp paste,Non-Veg,Fish,kg,15.82,6.03,1.97,4,40,Supplier B,0.81,2.28
2024-01-06,48,soft-boiled eggs,Non-Veg,Poultry,liter,15.89,8.89,4.0,1,6,Supplier C,1.12,1.29
2024-01-06,49,soy sauce,Veg,Grocery,liter,15.23,4.13,2.28,2,40,Supplier C,1.01,1.04
2024-01-06,50,spaghetti,Veg,Vegetable,kg,18.31,8.38,4.98,1,50,Supplier A,1.06,3.79
2024-01-06,51,spices,Veg,Grocery,kg,12.17,9.97,3.74,1,600,Supplier B,0.86,2.47
2024-01-06,52,sugar syrup,Veg,Grocery,liter,14.97,3.57,1.0,2,50,Supplier C,1.41,1.26
2024-01-06,53,tamarind,Veg,Grocery,kg,10.34,3.48,3.55,1,280,Supplier B,1.23,1.74
2024-01-06,54,tandoori masala,Veg,Vegetable,kg,15.75,5.36,4.0,4,50,Supplier A,1.0,1.44
2024-01-06,55,vegetable broth,Veg,Vegetable,liter,8.33,6.25,3.18,4,250,Supplier C,1.08,0.21
2024-01-06,56,water,Veg,Vegetable,liter,19.5,9.14,3.06,1,40,Supplier B,1.18,0.51
2024-01-06,57,white bread,Veg,Grain,kg,14.72,8.13,4.56,4,450,Supplier B,0.87,2.91
2024-01-06,58,yogurt,Veg,Dairy,kg,18.1,6.58,4.06,3,250,Supplier A,1.49,0.63
2024-01-07,1,anchovies,Non-Veg,Fish,kg,19.52,8.47,3.09,3,40,Supplier C,1.45,1.52
2024-01-07,2,bean sprouts,Veg,Vegetable,kg,10.37,9.26,4.17,4,450,Supplier B,1.35,2.99
2024-01-07,3,beef,Non-Veg,Meat,kg,23.18,7.36,4.07,2,600,Supplier C,0.83,2.72
2024-01-07,4,beef bacon,Non-Veg,Meat,kg,16.310000000000002,6.87,4.66,1,250,Supplier A,1.05,1.78
2024-01-07,5,black pepper,Veg,Grocery,kg,8.33,6.25,3.18,4,250,Supplier C,1.08,0.21
2024-01-07,6,black pepper sauce,Veg,Grocery,liter,7.14,8.76,1.21,4,35,Supplier B,1.0,2.56
2024-01-07,7,black tea,Veg,Vegetable,kg,14.1,4.58,1.95,1,40,Supplier A,0.82,1.1
2024-01-07,8,butter,Veg,Dairy,kg,13.72,5.88,1.83,4,50,Supplier B,0.96,3.47
2024-01-07,9,cheese,Veg,Dairy,kg,14.73,9.84,3.73,2,40,Supplier B,0.93,0.61
2024-01-07,10,chicken,Non-Veg,Meat,kg,18.38,7.75,2.0,4,50,Supplier C,1.01,0.74
2024-01-07,11,chicken thigh,Non-Veg,Meat,kg,8.1,8.21,2.0,1,6,Supplier A,0.88,3.59
2024-01-07,12,chili,Veg,Grocery,kg,16.48,7.4,1.03,1,450,Supplier B,1.09,0.2
2024-01-07,13,chili sauce,Veg,Grocery,liter,6.53,7.67,0.88,1,450,Supplier C,1.16,0.56
2024-01-07,14,chives,Veg,Vegetable,kg,10.59,4.94,3.53,3,40,Supplier A,1.16,3.76
2024-01-07,15,cockles,Non-Veg,Fish,kg,17.96,5.94,2.0,3,250,Supplier C,1.17,1.86
2024-01-07,16,coconut milk,Veg,Dairy,liter,15.77,5.65,4.3,3,250,Supplier C,1.1,2.5
2024-01-07,17,coleslaw,Veg,Vegetable,kg,10.33,5.82,1.64,4,50,Supplier A,0.88,3.31
2024-01-07,18,condensed milk,Veg,Dairy,liter,15.75,5.36,4.0,4,50,Supplier A,1.0,1.44
2024-01-07,19,cream,Veg,Dairy,liter,13.29,5.71,0.66,3,450,Supplier B,1.04,1.48
2024-01-07,20,cucumber,Veg,Grocery,kg,12.59,4.41,1.0,4,50,Supplier C,1.02,3.18
2024-01-07,21,curry,Veg,Vegetable,kg,15.83,6.01,3.07,4,250,Supplier B,1.13,4.55
2024-01-07,22,egg,Non-Veg,Poultry,pieces,9.03,8.43,3.04,3,50,Supplier A,1.17,2.64
2024-01-07,23,eggs,Non-Veg,Poultry,pieces,15.91,9.16,8.0,2,6,Supplier A,1.19,1.02
2024-01-07,24,evaporated milk,Veg,Dairy,liter,6.9,6.47,1.8,1,250,Supplier B,0.86,1.21
2024-01-07,25,fish broth,Non-Veg,Fish,liter,15.56,7.67,4.2,2,70,Supplier A,0.9,3.83
2024-01-07,26,flat rice noodles,Veg,Grain,kg,18.92,9.06,1.0,3,50,Supplier C,1.17,0.16
2024-01-07,27,flour,Veg,Grain,kg,21.88,8.3,4.93,2,600,Supplier A,1.05,1.23
2024-01-07,28,fries,Veg,Vegetable,kg,9.78,5.71,3.82,3,450,Supplier A,1.47,1.02
2024-01-07,29,galangal,Veg,Vegetable,kg,10.7,6.32,3.35,1,35,Supplier B,1.07,3.56
2024-01-07,30,garlic,Veg,Grocery,kg,17.79,6.07,8.0,3,6,Supplier A,0.87,1.28
2024-01-07,31,ghee,Veg,Dairy,kg,21.49,5.87,1.73,4,280,Supplier C,1.32,3.62
2024-01-07,32,ginger,Veg,Grocery,kg,21.25,5.41,1.61,4,600,Supplier A,1.01,4.48
2024-01-07,33,kaya,Veg,Vegetable,kg,12.71,8.32,1.47,3,35,Supplier A,1.15,4.44
2024-01-07,34,lemon,Veg,Fruit,kg,8.76,3.86,3.1,1,250,Supplier C,1.13,1.08
2024-01-07,35,lemongrass,Veg,Fruit,kg,20.08,7.53,3.17,4,280,Supplier C,1.39,2.06
2024-01-07,36,mint,Veg,Herb,kg,16.32,5.72,2.21,1,40,Supplier A,1.14,1.95
2024-01-07,37,mushrooms,Veg,Vegetable,kg,14.489999999999998,7.8,2.29,2,40,Supplier A,1.25,4.76
2024-01-07,38,onion,Veg,Grocery,kg,8.469999999999999,7.56,3.0,4,6,Supplier A,1.13,2.81
2024-01-07,39,palm sugar,Veg,Grocery,kg,19.85,7.15,4.12,3,40,Supplier B,1.38,4.75
2024-01-07,40,peanuts,Veg,Vegetable,kg,17.549999999999997,8.93,0.9,3,280,Supplier B,1.38,1.37
2024-01-07,41,prawns,Non-Veg,Fish,kg,16.89,8.04,3.92,2,280,Supplier B,0.98,0.18
2024-01-07,42,red beans,Veg,Vegetable,kg,8.68,5.19,1.0,3,50,Supplier A,1.18,3.04
2024-01-07,43,rice,Veg,Grain,kg,23.44,9.79,3.95,4,600,Supplier A,1.0,2.58
2024-01-07,44,rice flour jelly,Veg,Grain,kg,11.25,8.35,4.67,2,450,Supplier B,1.09,0.06
2024-01-07,45,rice noodles,Veg,Grain,kg,13.79,8.21,2.29,2,70,Supplier B,1.47,0.13
2024-01-07,46,sambal,Veg,Vegetable,kg,16.77,5.48,4.99,1,50,Supplier A,1.12,4.36
2024-01-07,47,shrimp paste,Non-Veg,Fish,kg,11.63,7.35,2.5,1,40,Supplier C,1.19,1.26
2024-01-07,48,soft-boiled eggs,Non-Veg,Poultry,liter,18.89,9.28,3.0,4,6,Supplier B,1.42,2.02
2024-01-07,49,soy sauce,Veg,Grocery,liter,16.32,9.2,1.93,2,40,Supplier C,1.09,4.38
2024-01-07,50,spaghetti,Veg,Vegetable,kg,15.62,6.05,2.34,4,50,Supplier A,1.48,1.1
2024-01-07,51,spices,Veg,Grocery,kg,22.66,9.83,3.8,1,600,Supplier C,1.03,3.51
2024-01-07,52,sugar syrup,Veg,Grocery,liter,17.43,7.18,9.0,4,50,Supplier C,1.06,1.9
2024-01-07,53,tamarind,Veg,Grocery,kg,21.05,9.46,2.06,3,280,Supplier B,1.31,1.44
2024-01-07,54,tandoori masala,Veg,Vegetable,kg,18.380000000000003,5.22,4.0,2,50,Supplier C,1.36,3.36
2024-01-07,55,vegetable broth,Veg,Vegetable,liter,10.65,7.58,1.9,2,250,Supplier B,1.19,4.86
2024-01-07,56,water,Veg,Vegetable,liter,21.3,6.18,1.48,4,40,Supplier A,1.48,0.84
2024-01-07,57,white bread,Veg,Grain,kg,21.4,3.35,3.19,3,450,Supplier B,0.95,2.5
2024-01-07,58,yogurt,Veg,Dairy,kg,13.97,3.27,2.09,2,250,Supplier C,0.89,3.95
2024-01-08,1,anchovies,Non-Veg,Fish,kg,11.63,7.35,2.5,1,40,Supplier C,1.19,1.26
2024-01-08,2,bean sprouts,Veg,Vegetable,kg,15.45,8.95,1.99,2,450,Supplier A,1.1,0.12
2024-01-08,3,beef,Non-Veg,Meat,kg,20.87,8.78,3.88,1,600,Supplier C,1.27,4.07
2024-01-08,4,beef bacon,Non-Veg,Meat,kg,10.94,8.71,3.63,2,250,Supplier C,1.32,3.11
2024-01-08,5,black pepper,Veg,Grocery,kg,14.79,4.38,2.0,4,250,Supplier C,1.34,1.29
2024-01-08,6,black pepper sauce,Veg,Grocery,liter,22.65,4.42,4.12,4,35,Supplier C,1.14,0.21
2024-01-08,7,black tea,Veg,Vegetable,kg,10.739999999999998,6.41,4.43,2,40,Supplier B,1.47,1.71
2024-01-08,8,butter,Veg,Dairy,kg,20.72,7.38,4.3,4,50,Supplier A,1.44,1.47
2024-01-08,9,cheese,Veg,Dairy,kg,16.16,5.95,1.48,2,40,Supplier B,0.92,2.63
2024-01-08,10,chicken,Non-Veg,Meat,kg,21.48,8.08,7.0,3,50,Supplier C,1.1,1.56
2024-01-08,11,chicken thigh,Non-Veg,Meat,kg,11.21,9.58,5.0,2,6,Supplier A,1.15,2.35
2024-01-08,12,chili,Veg,Grocery,kg,8.530000000000001,4.22,2.67,2,450,Supplier B,1.23,1.9
2024-01-08,13,chili sauce,Veg,Grocery,liter,19.0,3.84,1.54,3,450,Supplier B,0.95,0.88
2024-01-08,14,chives,Veg,Vegetable,kg,20.66,9.87,4.98,1,40,Supplier C,1.12,1.1
2024-01-08,15,cockles,Non-Veg,Fish,kg,14.27,5.01,1.42,4,250,Supplier A,0.99,3.79
2024-01-08,16,coconut milk,Veg,Dairy,liter,23.93,4.4,4.07,2,250,Supplier A,1.01,4.14
2024-01-08,17,coleslaw,Veg,Vegetable,kg,17.130000000000003,5.24,1.03,1,50,Supplier A,1.49,2.09
2024-01-08,18,condensed milk,Veg,Dairy,liter,17.78,4.57,3.0,1,50,Supplier C,1.15,0.09
2024-01-08,19,cream,Veg,Dairy,liter,22.07,3.37,3.02,4,450,Supplier A,1.24,3.94
2024-01-08,20,cucumber,Veg,Grocery,kg,10.08,8.49,2.91,2,50,Supplier C,1.0,4.12
2024-01-08,21,curry,Veg,Vegetable,kg,14.9,8.24,5.0,4,250,Supplier A,0.8,3.37
2024-01-08,22,egg,Non-Veg,Poultry,pieces,13.33,4.12,3.1,4,50,Supplier A,1.48,0.24
2024-01-08,23,eggs,Non-Veg,Poultry,pieces,15.38,9.56,1.0,4,6,Supplier C,0.91,0.46
2024-01-08,24,evaporated milk,Veg,Dairy,liter,9.23,5.15,4.22,1,250,Supplier C,1.18,0.69
2024-01-08,25,fish broth,Non-Veg,Fish,liter,18.75,4.51,3.6,4,70,Supplier B,1.27,4.13
2024-01-08,26,flat rice noodles,Veg,Grain,kg,12.01,6.92,1.0,3,50,Supplier C,1.03,0.51
2024-01-08,27,flour,Veg,Grain,kg,14.0,7.2,2.29,3,600,Supplier C,1.35,0.81
2024-01-08,28,fries,Veg,Vegetable,kg,22.4,7.78,2.76,3,450,Supplier B,1.0,3.69
2024-01-08,29,galangal,Veg,Vegetable,kg,10.7,6.32,3.35,1,35,Supplier B,1.07,3.56
2024-01-08,30,garlic,Veg,Grocery,kg,8.1,8.21,2.0,1,6,Supplier A,0.88,3.59
2024-01-08,31,ghee,Veg,Dairy,kg,9.03,3.01,3.95,4,280,Supplier A,1.34,1.38
2024-01-08,32,ginger,Veg,Grocery,kg,11.36,9.61,0.75,1,600,Supplier C,1.31,3.92
2024-01-08,33,kaya,Veg,Vegetable,kg,14.84,5.46,2.5,2,35,Supplier A,1.01,2.77
2024-01-08,34,lemon,Veg,Fruit,kg,8.72,3.53,1.72,2,250,Supplier A,1.31,4.75
2024-01-08,35,lemongrass,Veg,Fruit,kg,17.549999999999997,8.93,0.9,3,280,Supplier B,1.38,1.37
2024-01-08,36,mint,Veg,Herb,kg,11.07,7.5,1.57,4,40,Supplier A,1.17,2.93
2024-01-08,37,mushrooms,Veg,Vegetable,kg,15.74,6.03,1.66,2,40,Supplier B,1.21,4.45
2024-01-08,38,onion,Veg,Grocery,kg,18.99,8.06,8.0,2,6,Supplier A,1.08,2.04
2024-01-08,39,palm sugar,Veg,Grocery,kg,21.83,8.78,4.65,3,40,Supplier B,1.43,3.76
2024-01-08,40,peanuts,Veg,Vegetable,kg,18.7,9.59,2.06,1,280,Supplier A,0.86,2.59
2024-01-08,41,prawns,Non-Veg,Fish,kg,18.7,4.66,3.16,3,280,Supplier A,0.96,0.66
2024-01-08,42,red beans,Veg,Vegetable,kg,18.44,8.18,7.0,1,50,Supplier A,1.31,3.59
2024-01-08,43,rice,Veg,Grain,kg,10.95,7.32,2.95,1,600,Supplier B,1.49,1.27
2024-01-08,44,rice flour jelly,Veg,Grain,kg,18.79,4.06,3.97,1,450,Supplier C,0.83,2.32
2024-01-08,45,rice noodles,Veg,Grain,kg,12.94,8.19,4.85,1,70,Supplier C,1.0,2.22
2024-01-08,46,sambal,Veg,Vegetable,kg,13.49,3.36,3.17,4,50,Supplier C,0.96,0.33
2024-01-08,47,shrimp paste,Non-Veg,Fish,kg,12.84,5.34,0.95,4,40,Supplier A,0.81,3.54
2024-01-08,48,soft-boiled eggs,Non-Veg,Poultry,liter,18.61,3.27,1.0,4,6,Supplier A,1.38,3.91
2024-01-08,49,soy sauce,Veg,Grocery,liter,13.72,8.63,3.61,1,40,Supplier C,1.22,3.31
2024-01-08,50,spaghetti,Veg,Vegetable,kg,17.91,9.08,4.13,4,50,Supplier B,0.82,2.7
2024-01-08,51,spices,Veg,Grocery,kg,16.46,8.19,1.51,1,600,Supplier C,1.23,3.8
2024-01-08,52,sugar syrup,Veg,Grocery,liter,15.1,9.17,1.0,4,50,Supplier A,1.22,3.45
2024-01-08,53,tamarind,Veg,Grocery,kg,14.23,9.63,2.3,4,280,Supplier A,0.9,4.56
2024-01-08,54,tandoori masala,Veg,Vegetable,kg,23.46,7.92,8.0,4,50,Supplier C,1.01,2.76
2024-01-08,55,vegetable broth,Veg,Vegetable,liter,17.5,8.74,3.69,3,250,Supplier A,0.91,0.41
2024-01-08,56,water,Veg,Vegetable,liter,12.75,9.36,0.79,1,40,Supplier B,1.36,1.95
2024-01-08,57,white bread,Veg,Grain,kg,15.45,8.95,1.99,2,450,Supplier A,1.1,0.12
2024-01-08,58,yogurt,Veg,Dairy,kg,8.51,7.1,2.13,1,250,Supplier A,1.22,0.34
2024-01-09,1,anchovies,Non-Veg,Fish,kg,12.84,5.34,0.95,4,40,Supplier A,0.81,3.54
2024-01-09,2,bean sprouts,Veg,Vegetable,kg,21.28,7.95,4.99,3,450,Supplier B,0.82,3.72
2024-01-09,3,beef,Non-Veg,Meat,kg,9.75,5.92,3.72,3,600,Supplier B,1.34,2.56
2024-01-09,4,beef bacon,Non-Veg,Meat,kg,12.79,5.79,1.28,2,250,Supplier B,1.42,4.75
2024-01-09,5,black pepper,Veg,Grocery,kg,15.75,6.35,2.19,2,250,Supplier B,0.8,1.1
2024-01-09,6,black pepper sauce,Veg,Grocery,liter,23.23,6.26,4.39,3,35,Supplier A,1.12,3.69
2024-01-09,7,black tea,Veg,Vegetable,kg,19.23,3.1,1.7,1,40,Supplier C,1.39,4.56
2024-01-09,8,butter,Veg,Dairy,kg,9.76,4.16,3.63,1,50,Supplier A,1.12,3.48
2024-01-09,9,cheese,Veg,Dairy,kg,12.41,6.41,3.31,1,40,Supplier B,1.49,2.21
2024-01-09,10,chicken,Non-Veg,Meat,kg,17.02,7.15,2.0,1,50,Supplier B,1.24,4.95
2024-01-09,11,chicken thigh,Non-Veg,Meat,kg,12.26,5.05,7.0,1,6,Supplier A,0.96,3.7
2024-01-09,12,chili,Veg,Grocery,kg,8.78,5.93,1.22,1,450,Supplier A,1.31,3.99
2024-01-09,13,chili sauce,Veg,Grocery,liter,17.14,4.91,0.84,3,450,Supplier A,1.09,3.22
2024-01-09,14,chives,Veg,Vegetable,kg,19.52,8.47,3.09,3,40,Supplier C,1.45,1.52
2024-01-09,15,cockles,Non-Veg,Fish,kg,17.79,4.4,3.63,3,250,Supplier B,0.89,3.75
2024-01-09,16,coconut milk,Veg,Dairy,liter,23.93,4.4,4.07,2,250,Supplier A,1.01,4.14
2024-01-09,17,coleslaw,Veg,Vegetable,kg,19.9,3.69,2.7,2,50,Supplier A,1.03,1.38
2024-01-09,18,condensed milk,Veg,Dairy,liter,17.23,5.52,9.0,1,50,Supplier C,1.01,0.17
2024-01-09,19,cream,Veg,Dairy,liter,11.25,8.35,4.67,2,450,Supplier B,1.09,0.06
2024-01-09,20,cucumber,Veg,Grocery,kg,21.54,5.79,5.0,2,50,Supplier C,1.27,2.38
2024-01-09,21,curry,Veg,Vegetable,kg,18.85,4.49,3.29,2,250,Supplier C,1.49,3.09
2024-01-09,22,egg,Non-Veg,Poultry,pieces,8.98,5.93,2.16,4,50,Supplier C,1.08,4.5
2024-01-09,23,eggs,Non-Veg,Poultry,pieces,17.35,7.44,7.0,4,6,Supplier A,0.95,3.31
