date,ingredient_name,unit,historical_ingredient_usage,contributing_menu_items,covered_menu_quantity
2024-01-11,Chicken,kg,65.48,2,344.0
2024-01-11,Chili,kg,3.2,1,320.0
2024-01-11,Chili Sauce,liter,3.32,1,166.0
2024-01-11,Chives,kg,0.03,1,3.0
2024-01-11,Cockles,kg,0.15000000000000002,1,3.0
2024-01-11,Coconut Milk,liter,320.8,3,2032.0
2024-01-11,Condensed Milk,liter,205.5,1,4110.0
2024-01-11,Cream,liter,18.4,1,184.0
2024-01-11,Cucumber,kg,5.1000000000000005,2,170.0
2024-01-11,Curry,liter,115.60000000000001,1,1156.0
2024-01-11,Egg,pieces,2451.0,2,2451.0
2024-01-11,Eggs,pieces,154.0,1,154.0
2024-01-11,Evaporated Milk,liter,205.5,1,4110.0
2024-01-11,Fish Broth,liter,1.2,1,4.0
2024-01-11,Flat Rice Noodles,kg,0.44999999999999996,1,3.0
2024-01-11,Flour,kg,115.60000000000001,1,1156.0
2024-01-11,Galangal,kg,3.2,1,320.0
2024-01-11,Garlic,kg,5.28,3,528.0
2024-01-11,Ghee,kg,23.119999999999997,1,1156.0
2024-01-11,Ginger,kg,3.44,2,344.0
2024-01-11,Lemon,kg,9.45,1,315.0
2024-01-11,Lemongrass,kg,3.2,1,320.0
2024-01-11,Mint,kg,0.02,1,4.0
2024-01-11,Mushrooms,kg,27.6,1,184.0
2024-01-11,Onion,kg,9.2,1,184.0
2024-01-11,Palm Sugar,kg,20.85,1,417.0
2024-01-11,Peanuts,kg,38.849999999999994,1,1295.0
2024-01-11,Prawns,kg,0.24,1,3.0
2024-01-11,Red Beans,kg,20.85,1,417.0
2024-01-11,Rice,kg,266.3,2,1461.0
2024-01-11,Rice Flour Jelly,kg,41.7,1,417.0
2024-01-11,Rice Noodles,kg,0.6,1,4.0
2024-01-11,Sambal,kg,38.849999999999994,1,1295.0
2024-01-11,Shrimp Paste,kg,0.04,1,4.0
2024-01-11,Soy Sauce,liter,0.06,1,3.0
2024-01-11,Spaghetti,kg,18.48,1,154.0
2024-01-11,Spices,kg,6.4,1,320.0
2024-01-11,Sugar Syrup,liter,9.45,1,315.0
2024-01-11,Tamarind,kg,0.04,1,4.0
2024-01-11,Tandoori Masala,kg,3.56,1,178.0
2024-01-11,Vegetable Broth,liter,46.0,1,184.0
2024-01-11,Water,liter,57.800000000000004,1,1156.0
2024-01-11,Yogurt,liter,17.8,1,178.0
2024-01-12,Anchovies,kg,11.4,1,380.0
2024-01-12,Beef,kg,37.98,1,211.0
2024-01-12,Beef Bacon,kg,9.05,1,181.0
2024-01-12,Black Pepper,kg,0.362,1,181.0
2024-01-12,Black Pepper Sauce,liter,12.45,1,249.0
2024-01-12,Black Tea,kg,6.725,2,1345.0
2024-01-12,Cheese,kg,5.43,1,181.0
2024-01-12,Chicken,kg,122.39999999999999,1,680.0
2024-01-12,Chicken Thigh,kg,49.8,1,249.0
2024-01-12,Chili,kg,2.11,1,211.0
2024-01-12,Chili Sauce,liter,13.600000000000001,1,680.0
2024-01-12,Coconut Milk,liter,194.9,3,1229.0
2024-01-12,Coleslaw,kg,24.9,1,249.0
2024-01-12,Condensed Milk,liter,47.35,1,947.0
2024-01-12,Cream,liter,0.0,1,0.0
2024-01-12,Cucumber,kg,46.62,2,1554.0
2024-01-12,Egg,pieces,380.0,1,380.0
2024-01-12,Eggs,pieces,181.0,1,181.0
2024-01-12,Evaporated Milk,liter,47.35,1,947.0
2024-01-12,Fish Broth,liter,262.2,1,874.0
2024-01-12,Fries,kg,37.35,1,249.0
2024-01-12,Galangal,kg,2.11,1,211.0
2024-01-12,Garlic,kg,6.800000000000001,2,680.0
2024-01-12,Ginger,kg,6.800000000000001,1,680.0
2024-01-12,Lemon,kg,11.94,1,398.0
2024-01-12,Lemongrass,kg,2.11,1,211.0
2024-01-12,Mint,kg,4.37,1,874.0
2024-01-12,Mushrooms,kg,0.0,1,0.0
2024-01-12,Onion,kg,0.0,1,0.0
2024-01-12,Palm Sugar,kg,31.900000000000002,1,638.0
2024-01-12,Peanuts,kg,11.4,1,380.0
2024-01-12,Red Beans,kg,31.900000000000002,1,638.0
2024-01-12,Rice,kg,204.4,2,1060.0
2024-01-12,Rice Flour Jelly,kg,63.800000000000004,1,638.0
2024-01-12,Rice Noodles,kg,131.1,1,874.0
2024-01-12,Sambal,kg,11.4,1,380.0
2024-01-12,Shrimp Paste,kg,8.74,1,874.0
2024-01-12,Spaghetti,kg,21.72,1,181.0
2024-01-12,Spices,kg,4.22,1,211.0
2024-01-12,Sugar Syrup,liter,11.94,1,398.0
2024-01-12,Tamarind,kg,8.74,1,874.0
2024-01-12,Vegetable Broth,liter,0.0,1,0.0
2024-01-13,Anchovies,kg,15.059999999999999,1,502.0
2024-01-13,Bean Sprouts,kg,6.25,1,125.0
2024-01-13,Beef,kg,66.78,1,371.0
2024-01-13,Beef Bacon,kg,17.8,1,356.0
2024-01-13,Black Pepper,kg,0.7120000000000001,1,356.0
2024-01-13,Black Pepper Sauce,liter,8.5,1,170.0
2024-01-13,Black Tea,kg,18.29,2,3658.0
2024-01-13,Butter,kg,32.02,1,1601.0
2024-01-13,Cheese,kg,10.68,1,356.0
2024-01-13,Chicken,kg,133.42000000000002,2,715.0
2024-01-13,Chicken Thigh,kg,34.0,1,170.0
2024-01-13,Chili,kg,3.71,1,371.0
2024-01-13,Chili Sauce,liter,9.58,1,479.0
2024-01-13,Chives,kg,1.25,1,125.0
2024-01-13,Cockles,kg,6.25,1,125.0
2024-01-13,Coconut Milk,liter,262.9,3,1629.0
2024-01-13,Coleslaw,kg,17.0,1,170.0
2024-01-13,Condensed Milk,liter,136.85000000000002,1,2737.0
2024-01-13,Cream,liter,19.5,1,195.0
2024-01-13,Cucumber,kg,14.37,1,479.0
2024-01-13,Curry,liter,141.8,1,1418.0
2024-01-13,Egg,pieces,1920.0,2,1920.0
2024-01-13,Eggs,pieces,356.0,1,356.0
2024-01-13,Evaporated Milk,liter,136.85000000000002,1,2737.0
2024-01-13,Flat Rice Noodles,kg,18.75,1,125.0
2024-01-13,Flour,kg,141.8,1,1418.0
2024-01-13,Fries,kg,25.5,1,170.0
2024-01-13,Galangal,kg,3.71,1,371.0
2024-01-13,Garlic,kg,9.1,3,910.0
2024-01-13,Ghee,kg,28.36,1,1418.0
2024-01-13,Ginger,kg,7.15,2,715.0
2024-01-13,Kaya,kg,48.03,1,1601.0
2024-01-13,Lemon,kg,27.63,1,921.0
2024-01-13,Lemongrass,kg,3.71,1,371.0
2024-01-13,Mushrooms,kg,29.25,1,195.0
2024-01-13,Onion,kg,9.75,1,195.0
2024-01-13,Palm Sugar,kg,37.8,1,756.0
2024-01-13,Peanuts,kg,15.059999999999999,1,502.0
2024-01-13,Prawns,kg,10.0,1,125.0
2024-01-13,Red Beans,kg,37.8,1,756.0
2024-01-13,Rice,kg,186.16000000000003,2,981.0
2024-01-13,Rice Flour Jelly,kg,75.6,1,756.0
2024-01-13,Sambal,kg,15.059999999999999,1,502.0
2024-01-13,Soft-Boiled Eggs,pieces,3202.0,1,1601.0
2024-01-13,Soy Sauce,liter,2.5,1,125.0
2024-01-13,Spaghetti,kg,42.72,1,356.0
2024-01-13,Spices,kg,7.42,1,371.0
2024-01-13,Sugar Syrup,liter,27.63,1,921.0
2024-01-13,Tandoori Masala,kg,4.72,1,236.0
2024-01-13,Vegetable Broth,liter,48.75,1,195.0
2024-01-13,Water,liter,70.9,1,1418.0
2024-01-13,White Bread,kg,160.10000000000002,1,1601.0
2024-01-13,Yogurt,liter,23.6,1,236.0
2024-01-14,Beef,kg,29.159999999999997,1,162.0
2024-01-14,Beef Bacon,kg,14.450000000000001,1,289.0
2024-01-14,Black Pepper,kg,0.578,1,289.0
2024-01-14,Black Pepper Sauce,liter,6.7,1,134.0
2024-01-14,Black Tea,kg,17.885,2,3577.0
2024-01-14,Butter,kg,32.56,1,1628.0
2024-01-14,Cheese,kg,8.67,1,289.0
2024-01-14,Chicken,kg,135.64,2,737.0
2024-01-14,Chicken Thigh,kg,26.8,1,134.0
2024-01-14,Chili,kg,1.62,1,162.0
2024-01-14,Chili Sauce,liter,11.760000000000002,1,588.0
2024-01-14,Coconut Milk,liter,337.05,2,2193.0
2024-01-14,Coleslaw,kg,13.4,1,134.0
2024-01-14,Condensed Milk,liter,89.4,1,1788.0
2024-01-14,Cream,liter,10.0,1,100.0
2024-01-14,Cucumber,kg,17.64,1,588.0
2024-01-14,Eggs,pieces,289.0,1,289.0
2024-01-14,Evaporated Milk,liter,89.4,1,1788.0
2024-01-14,Fries,kg,20.099999999999998,1,134.0
2024-01-14,Galangal,kg,1.62,1,162.0
2024-01-14,Garlic,kg,8.370000000000001,3,837.0
2024-01-14,Ginger,kg,7.370000000000001,2,737.0
2024-01-14,Kaya,kg,48.839999999999996,1,1628.0
2024-01-14,Lemon,kg,53.67,1,1789.0
2024-01-14,Lemongrass,kg,1.62,1,162.0
2024-01-14,Mushrooms,kg,15.0,1,100.0
2024-01-14,Onion,kg,5.0,1,100.0
2024-01-14,Palm Sugar,kg,101.55000000000001,1,2031.0
2024-01-14,Red Beans,kg,101.55000000000001,1,2031.0
2024-01-14,Rice,kg,117.6,1,588.0
2024-01-14,Rice Flour Jelly,kg,203.10000000000002,1,2031.0
2024-01-14,Soft-Boiled Eggs,pieces,3256.0,1,1628.0
2024-01-14,Spaghetti,kg,34.68,1,289.0
2024-01-14,Spices,kg,3.24,1,162.0
2024-01-14,Sugar Syrup,liter,53.67,1,1789.0
2024-01-14,Tandoori Masala,kg,2.98,1,149.0
2024-01-14,Vegetable Broth,liter,25.0,1,100.0
2024-01-14,White Bread,kg,162.8,1,1628.0
2024-01-14,Yogurt,liter,14.9,1,149.0
2024-01-15,Anchovies,kg,42.209999999999994,1,1407.0
2024-01-15,Bean Sprouts,kg,18.1,1,362.0
2024-01-15,Beef Bacon,kg,25.8,1,516.0
2024-01-15,Black Pepper,kg,1.032,1,516.0
2024-01-15,Black Pepper Sauce,liter,10.350000000000001,1,207.0
2024-01-15,Black Tea,kg,23.83,2,4766.0
2024-01-15,Butter,kg,67.42,1,3371.0
2024-01-15,Cheese,kg,15.48,1,516.0
2024-01-15,Chicken,kg,99.14,2,531.0
2024-01-15,Chicken Thigh,kg,41.400000000000006,1,207.0
2024-01-15,Chili Sauce,liter,7.0600000000000005,1,353.0
2024-01-15,Chives,kg,3.62,1,362.0
2024-01-15,Cockles,kg,18.1,1,362.0
2024-01-15,Coconut Milk,liter,308.4,2,2056.0
2024-01-15,Coleslaw,kg,20.700000000000003,1,207.0
2024-01-15,Condensed Milk,liter,128.05,1,2561.0
2024-01-15,Cream,liter,10.8,1,108.0
2024-01-15,Cucumber,kg,19.41,2,647.0
2024-01-15,Curry,liter,150.5,1,1505.0
2024-01-15,Egg,pieces,2912.0,2,2912.0
2024-01-15,Eggs,pieces,516.0,1,516.0
2024-01-15,Evaporated Milk,liter,128.05,1,2561.0
2024-01-15,Fish Broth,liter,88.2,1,294.0
2024-01-15,Flat Rice Noodles,kg,54.3,1,362.0
2024-01-15,Flour,kg,150.5,1,1505.0
2024-01-15,Fries,kg,31.049999999999997,1,207.0
2024-01-15,Garlic,kg,6.390000000000001,3,639.0
2024-01-15,Ghee,kg,30.1,1,1505.0
2024-01-15,Ginger,kg,5.3100000000000005,2,531.0
2024-01-15,Kaya,kg,101.13,1,3371.0
2024-01-15,Lemon,kg,66.14999999999999,1,2205.0
2024-01-15,Mint,kg,1.47,1,294.0
2024-01-15,Mushrooms,kg,16.2,1,108.0
2024-01-15,Onion,kg,5.4,1,108.0
2024-01-15,Palm Sugar,kg,32.45,1,649.0
2024-01-15,Peanuts,kg,42.209999999999994,1,1407.0
2024-01-15,Prawns,kg,28.96,1,362.0
2024-01-15,Red Beans,kg,32.45,1,649.0
2024-01-15,Rice,kg,323.86,2,1760.0
2024-01-15,Rice Flour Jelly,kg,64.9,1,649.0
2024-01-15,Rice Noodles,kg,44.1,1,294.0
2024-01-15,Sambal,kg,42.209999999999994,1,1407.0
2024-01-15,Shrimp Paste,kg,2.94,1,294.0
2024-01-15,Soft-Boiled Eggs,pieces,6742.0,1,3371.0
2024-01-15,Soy Sauce,liter,7.24,1,362.0
2024-01-15,Spaghetti,kg,61.92,1,516.0
2024-01-15,Sugar Syrup,liter,66.14999999999999,1,2205.0
2024-01-15,Tamarind,kg,2.94,1,294.0
2024-01-15,Tandoori Masala,kg,3.56,1,178.0
2024-01-15,Vegetable Broth,liter,27.0,1,108.0
2024-01-15,Water,liter,75.25,1,1505.0
2024-01-15,White Bread,kg,337.1,1,3371.0
2024-01-15,Yogurt,liter,17.8,1,178.0
2024-01-16,Bean Sprouts,kg,13.950000000000001,1,279.0
2024-01-16,Beef,kg,109.97999999999999,1,611.0
2024-01-16,Beef Bacon,kg,20.25,1,405.0
2024-01-16,Black Pepper,kg,0.81,1,405.0
2024-01-16,Black Pepper Sauce,liter,31.75,1,635.0
2024-01-16,Black Tea,kg,19.78,1,3956.0
2024-01-16,Butter,kg,25.380000000000003,1,1269.0
2024-01-16,Cheese,kg,12.149999999999999,1,405.0
2024-01-16,Chicken,kg,166.3,2,883.0
2024-01-16,Chicken Thigh,kg,127.0,1,635.0
2024-01-16,Chili,kg,6.11,1,611.0
2024-01-16,Chili Sauce,liter,10.3,1,515.0
2024-01-16,Chives,kg,2.79,1,279.0
2024-01-16,Cockles,kg,13.950000000000001,1,279.0
2024-01-16,Coconut Milk,liter,154.9,2,829.0
2024-01-16,Coleslaw,kg,63.5,1,635.0
2024-01-16,Condensed Milk,liter,197.8,1,3956.0
2024-01-16,Cream,liter,0.0,1,0.0
2024-01-16,Cucumber,kg,15.45,1,515.0
2024-01-16,Curry,liter,215.3,1,2153.0
2024-01-16,Egg,pieces,2153.0,1,2153.0
2024-01-16,Eggs,pieces,405.0,1,405.0
2024-01-16,Evaporated Milk,liter,197.8,1,3956.0
2024-01-16,Flat Rice Noodles,kg,41.849999999999994,1,279.0
2024-01-16,Flour,kg,215.3,1,2153.0
2024-01-16,Fries,kg,95.25,1,635.0
2024-01-16,Galangal,kg,6.11,1,611.0
2024-01-16,Garlic,kg,8.83,3,883.0
2024-01-16,Ghee,kg,43.06,1,2153.0
2024-01-16,Ginger,kg,8.83,2,883.0
2024-01-16,Kaya,kg,38.07,1,1269.0
2024-01-16,Lemongrass,kg,6.11,1,611.0
2024-01-16,Mushrooms,kg,0.0,1,0.0
2024-01-16,Onion,kg,0.0,1,0.0
2024-01-16,Palm Sugar,kg,10.9,1,218.0
2024-01-16,Prawns,kg,22.32,1,279.0
2024-01-16,Red Beans,kg,10.9,1,218.0
2024-01-16,Rice,kg,103.0,1,515.0
2024-01-16,Rice Flour Jelly,kg,21.8,1,218.0
2024-01-16,Soft-Boiled Eggs,pieces,2538.0,1,1269.0
2024-01-16,Soy Sauce,liter,5.58,1,279.0
2024-01-16,Spaghetti,kg,48.599999999999994,1,405.0
2024-01-16,Spices,kg,12.22,1,611.0
2024-01-16,Tandoori Masala,kg,7.36,1,368.0
2024-01-16,Vegetable Broth,liter,0.0,1,0.0
2024-01-16,Water,liter,107.65,1,2153.0
2024-01-16,White Bread,kg,126.9,1,1269.0
2024-01-16,Yogurt,liter,36.8,1,368.0
2024-01-17,Anchovies,kg,37.92,1,1264.0
2024-01-17,Bean Sprouts,kg,0.0,1,0.0
2024-01-17,Beef,kg,19.259999999999998,1,107.0
2024-01-17,Beef Bacon,kg,9.55,1,191.0
2024-01-17,Black Pepper,kg,0.382,1,191.0
2024-01-17,Black Tea,kg,2.8,1,560.0
2024-01-17,Cheese,kg,5.7299999999999995,1,191.0
2024-01-17,Chicken,kg,124.2,2,690.0
2024-01-17,Chili,kg,1.07,1,107.0
2024-01-17,Chili Sauce,liter,13.8,1,690.0
2024-01-17,Chives,kg,0.0,1,0.0
2024-01-17,Cockles,kg,0.0,1,0.0
2024-01-17,Coconut Milk,liter,282.7,3,1849.0
2024-01-17,Condensed Milk,liter,28.0,1,560.0
2024-01-17,Cream,liter,17.1,1,171.0
2024-01-17,Cucumber,kg,20.7,1,690.0
2024-01-17,Curry,liter,59.60000000000001,1,596.0
2024-01-17,Egg,pieces,1860.0,2,1860.0
2024-01-17,Eggs,pieces,191.0,1,191.0
2024-01-17,Evaporated Milk,liter,28.0,1,560.0
2024-01-17,Flat Rice Noodles,kg,0.0,1,0.0
2024-01-17,Flour,kg,59.60000000000001,1,596.0
2024-01-17,Galangal,kg,1.07,1,107.0
2024-01-17,Garlic,kg,8.61,3,861.0
2024-01-17,Ghee,kg,11.920000000000002,1,596.0
2024-01-17,Ginger,kg,6.9,2,690.0
2024-01-17,Lemongrass,kg,1.07,1,107.0
2024-01-17,Mushrooms,kg,25.65,1,171.0
2024-01-17,Onion,kg,8.55,1,171.0
2024-01-17,Palm Sugar,kg,23.900000000000002,1,478.0
2024-01-17,Peanuts,kg,37.92,1,1264.0
2024-01-17,Prawns,kg,0.0,1,0.0
2024-01-17,Red Beans,kg,23.900000000000002,1,478.0
2024-01-17,Rice,kg,365.52,2,1954.0
2024-01-17,Rice Flour Jelly,kg,47.800000000000004,1,478.0
2024-01-17,Sambal,kg,37.92,1,1264.0
2024-01-17,Soy Sauce,liter,0.0,1,0.0
2024-01-17,Spaghetti,kg,22.919999999999998,1,191.0
2024-01-17,Spices,kg,2.14,1,107.0
2024-01-17,Tandoori Masala,kg,0.0,1,0.0
2024-01-17,Vegetable Broth,liter,42.75,1,171.0
2024-01-17,Water,liter,29.800000000000004,1,596.0
2024-01-17,Yogurt,liter,0.0,1,0.0
2024-01-18,Anchovies,kg,46.8,1,1560.0
2024-01-18,Beef,kg,69.12,1,384.0
2024-01-18,Beef Bacon,kg,12.700000000000001,1,254.0
2024-01-18,Black Pepper,kg,0.508,1,254.0
2024-01-18,Black Pepper Sauce,liter,0.0,1,0.0
2024-01-18,Black Tea,kg,10.735000000000001,2,2147.0
2024-01-18,Butter,kg,17.24,1,862.0
2024-01-18,Cheese,kg,7.619999999999999,1,254.0
2024-01-18,Chicken,kg,36.2,1,181.0
2024-01-18,Chicken Thigh,kg,0.0,1,0.0
2024-01-18,Chili,kg,3.84,1,384.0
2024-01-18,Coconut Milk,liter,426.59999999999997,3,2716.0
2024-01-18,Coleslaw,kg,0.0,1,0.0
2024-01-18,Condensed Milk,liter,101.30000000000001,1,2026.0
2024-01-18,Cream,liter,23.900000000000002,1,239.0
2024-01-18,Cucumber,kg,11.879999999999999,1,396.0
2024-01-18,Curry,liter,12.600000000000001,1,126.0
2024-01-18,Egg,pieces,1686.0,2,1686.0
2024-01-18,Eggs,pieces,254.0,1,254.0
2024-01-18,Evaporated Milk,liter,101.30000000000001,1,2026.0
2024-01-18,Fish Broth,liter,118.8,1,396.0
2024-01-18,Flour,kg,12.600000000000001,1,126.0
2024-01-18,Fries,kg,0.0,1,0.0
2024-01-18,Galangal,kg,3.84,1,384.0
2024-01-18,Garlic,kg,4.2,2,420.0
2024-01-18,Ghee,kg,2.52,1,126.0
2024-01-18,Ginger,kg,1.81,1,181.0
2024-01-18,Kaya,kg,25.86,1,862.0
2024-01-18,Lemon,kg,3.63,1,121.0
2024-01-18,Lemongrass,kg,3.84,1,384.0
2024-01-18,Mint,kg,1.98,1,396.0
2024-01-18,Mushrooms,kg,35.85,1,239.0
2024-01-18,Onion,kg,11.950000000000001,1,239.0
2024-01-18,Palm Sugar,kg,38.6,1,772.0
2024-01-18,Peanuts,kg,46.8,1,1560.0
2024-01-18,Red Beans,kg,38.6,1,772.0
2024-01-18,Rice,kg,280.8,1,1560.0
2024-01-18,Rice Flour Jelly,kg,77.2,1,772.0
2024-01-18,Rice Noodles,kg,59.4,1,396.0
2024-01-18,Sambal,kg,46.8,1,1560.0
2024-01-18,Shrimp Paste,kg,3.96,1,396.0
2024-01-18,Soft-Boiled Eggs,pieces,1724.0,1,862.0
2024-01-18,Spaghetti,kg,30.479999999999997,1,254.0
2024-01-18,Spices,kg,7.68,1,384.0
2024-01-18,Sugar Syrup,liter,3.63,1,121.0
2024-01-18,Tamarind,kg,3.96,1,396.0
2024-01-18,Tandoori Masala,kg,3.62,1,181.0
2024-01-18,Vegetable Broth,liter,59.75,1,239.0
2024-01-18,Water,liter,6.300000000000001,1,126.0
2024-01-18,White Bread,kg,86.20000000000002,1,862.0
2024-01-18,Yogurt,liter,18.1,1,181.0
2024-01-19,Anchovies,kg,32.07,1,1069.0
2024-01-19,Bean Sprouts,kg,16.5,1,330.0
2024-01-19,Beef Bacon,kg,36.5,1,730.0
2024-01-19,Black Pepper,kg,1.46,1,730.0
2024-01-19,Black Pepper Sauce,liter,16.45,1,329.0
2024-01-19,Black Tea,kg,19.185000000000002,2,3837.0
2024-01-19,Butter,kg,45.66,1,2283.0
2024-01-19,Cheese,kg,21.9,1,730.0
2024-01-19,Chicken,kg,19.98,1,111.0
2024-01-19,Chicken Thigh,kg,65.8,1,329.0
2024-01-19,Chili Sauce,liter,2.22,1,111.0
2024-01-19,Chives,kg,3.3000000000000003,1,330.0
2024-01-19,Cockles,kg,16.5,1,330.0
2024-01-19,Coconut Milk,liter,194.7,2,1298.0
2024-01-19,Coleslaw,kg,32.9,1,329.0
2024-01-19,Condensed Milk,liter,79.5,1,1590.0
2024-01-19,Cream,liter,53.800000000000004,1,538.0
2024-01-19,Cucumber,kg,7.35,2,245.0
2024-01-19,Curry,liter,86.9,1,869.0
2024-01-19,Egg,pieces,1938.0,2,1938.0
2024-01-19,Eggs,pieces,730.0,1,730.0
2024-01-19,Evaporated Milk,liter,79.5,1,1590.0
2024-01-19,Fish Broth,liter,40.199999999999996,1,134.0
2024-01-19,Flat Rice Noodles,kg,49.5,1,330.0
2024-01-19,Flour,kg,86.9,1,869.0
2024-01-19,Fries,kg,49.349999999999994,1,329.0
2024-01-19,Garlic,kg,6.49,2,649.0
2024-01-19,Ghee,kg,17.380000000000003,1,869.0
2024-01-19,Ginger,kg,1.11,1,111.0
2024-01-19,Kaya,kg,68.49,1,2283.0
2024-01-19,Lemon,kg,67.41,1,2247.0
2024-01-19,Mint,kg,0.67,1,134.0
2024-01-19,Mushrooms,kg,80.69999999999999,1,538.0
2024-01-19,Onion,kg,26.900000000000002,1,538.0
2024-01-19,Palm Sugar,kg,11.450000000000001,1,229.0
2024-01-19,Peanuts,kg,32.07,1,1069.0
2024-01-19,Prawns,kg,26.400000000000002,1,330.0
2024-01-19,Red Beans,kg,11.450000000000001,1,229.0
2024-01-19,Rice,kg,214.62,2,1180.0
2024-01-19,Rice Flour Jelly,kg,22.900000000000002,1,229.0
2024-01-19,Rice Noodles,kg,20.099999999999998,1,134.0
2024-01-19,Sambal,kg,32.07,1,1069.0
2024-01-19,Shrimp Paste,kg,1.34,1,134.0
2024-01-19,Soft-Boiled Eggs,pieces,4566.0,1,2283.0
2024-01-19,Soy Sauce,liter,6.6000000000000005,1,330.0
2024-01-19,Spaghetti,kg,87.6,1,730.0
2024-01-19,Sugar Syrup,liter,67.41,1,2247.0
2024-01-19,Tamarind,kg,1.34,1,134.0
2024-01-19,Vegetable Broth,liter,134.5,1,538.0
2024-01-19,Water,liter,43.45,1,869.0
2024-01-19,White Bread,kg,228.3,1,2283.0
2024-01-20,Anchovies,kg,20.22,1,674.0
2024-01-20,Bean Sprouts,kg,19.8,1,396.0
2024-01-20,Beef Bacon,kg,54.4,1,1088.0
2024-01-20,Black Pepper,kg,2.176,1,1088.0
2024-01-20,Black Pepper Sauce,liter,17.9,1,358.0
2024-01-20,Black Tea,kg,9.34,1,1868.0
2024-01-20,Butter,kg,34.84,1,1742.0
2024-01-20,Cheese,kg,32.64,1,1088.0
2024-01-20,Chicken,kg,84.8,1,424.0
2024-01-20,Chicken Thigh,kg,71.6,1,358.0
2024-01-20,Chives,kg,3.96,1,396.0
2024-01-20,Cockles,kg,19.8,1,396.0
2024-01-20,Coconut Milk,liter,196.35,2,1309.0
2024-01-20,Coleslaw,kg,35.8,1,358.0
2024-01-20,Condensed Milk,liter,93.4,1,1868.0
2024-01-20,Cream,liter,57.900000000000006,1,579.0
2024-01-20,Cucumber,kg,19.799999999999997,1,660.0
2024-01-20,Curry,liter,154.6,1,1546.0
2024-01-20,Egg,pieces,2220.0,2,2220.0
2024-01-20,Eggs,pieces,1088.0,1,1088.0
2024-01-20,Evaporated Milk,liter,93.4,1,1868.0
2024-01-20,Fish Broth,liter,198.0,1,660.0
2024-01-20,Flat Rice Noodles,kg,59.4,1,396.0
2024-01-20,Flour,kg,154.6,1,1546.0
2024-01-20,Fries,kg,53.699999999999996,1,358.0
2024-01-20,Garlic,kg,10.030000000000001,2,1003.0
2024-01-20,Ghee,kg,30.92,1,1546.0
2024-01-20,Ginger,kg,4.24,1,424.0
2024-01-20,Kaya,kg,52.26,1,1742.0
2024-01-20,Mint,kg,3.3,1,660.0
2024-01-20,Mushrooms,kg,86.85,1,579.0
2024-01-20,Onion,kg,28.950000000000003,1,579.0
2024-01-20,Palm Sugar,kg,31.75,1,635.0
2024-01-20,Peanuts,kg,20.22,1,674.0
2024-01-20,Prawns,kg,31.68,1,396.0
2024-01-20,Red Beans,kg,31.75,1,635.0
2024-01-20,Rice,kg,121.32,1,674.0
2024-01-20,Rice Flour Jelly,kg,63.5,1,635.0
2024-01-20,Rice Noodles,kg,99.0,1,660.0
2024-01-20,Sambal,kg,20.22,1,674.0
2024-01-20,Shrimp Paste,kg,6.6,1,660.0
2024-01-20,Soft-Boiled Eggs,pieces,3484.0,1,1742.0
2024-01-20,Soy Sauce,liter,7.92,1,396.0
2024-01-20,Spaghetti,kg,130.56,1,1088.0
2024-01-20,Tamarind,kg,6.6,1,660.0
2024-01-20,Tandoori Masala,kg,8.48,1,424.0
2024-01-20,Vegetable Broth,liter,144.75,1,579.0
2024-01-20,Water,liter,77.3,1,1546.0
2024-01-20,White Bread,kg,174.20000000000002,1,1742.0
2024-01-20,Yogurt,liter,42.4,1,424.0
2024-01-21,Anchovies,kg,40.5,1,1350.0
2024-01-21,Beef,kg,27.9,1,155.0
2024-01-21,Beef Bacon,kg,7.9,1,158.0
2024-01-21,Black Pepper,kg,0.316,1,158.0
2024-01-21,Black Pepper Sauce,liter,33.45,1,669.0
2024-01-21,Black Tea,kg,10.469999999999999,2,2094.0
2024-01-21,Cheese,kg,4.74,1,158.0
2024-01-21,Chicken,kg,252.48000000000002,2,1346.0
2024-01-21,Chicken Thigh,kg,133.8,1,669.0
2024-01-21,Chili,kg,1.55,1,155.0
2024-01-21,Chili Sauce,liter,16.72,1,836.0
2024-01-21,Coconut Milk,liter,475.59999999999997,3,3119.0
2024-01-21,Coleslaw,kg,66.9,1,669.0
2024-01-21,Condensed Milk,liter,78.5,1,1570.0
2024-01-21,Cream,liter,0.0,1,0.0
2024-01-21,Cucumber,kg,25.08,1,836.0
2024-01-21,Curry,liter,50.6,1,506.0
2024-01-21,Egg,pieces,1856.0,2,1856.0
2024-01-21,Eggs,pieces,158.0,1,158.0
2024-01-21,Evaporated Milk,liter,78.5,1,1570.0
2024-01-21,Flour,kg,50.6,1,506.0
2024-01-21,Fries,kg,100.35,1,669.0
2024-01-21,Galangal,kg,1.55,1,155.0
2024-01-21,Garlic,kg,13.46,3,1346.0
2024-01-21,Ghee,kg,10.120000000000001,1,506.0
2024-01-21,Ginger,kg,13.46,2,1346.0
2024-01-21,Lemon,kg,15.719999999999999,1,524.0
2024-01-21,Lemongrass,kg,1.55,1,155.0
2024-01-21,Mushrooms,kg,0.0,1,0.0
2024-01-21,Onion,kg,0.0,1,0.0
2024-01-21,Palm Sugar,kg,80.7,1,1614.0
2024-01-21,Peanuts,kg,40.5,1,1350.0
2024-01-21,Red Beans,kg,80.7,1,1614.0
2024-01-21,Rice,kg,410.2,2,2186.0
